id,smiles,Br–Br,C–Br,Br–C,C–C,C–Cl,Cl–C,C–F,F–C,C–N,N–C,C–O,O–C,C–P,P–C,C–S,S–C,Cl–Br,Br–Cl,Cl–Cl,F–Br,Br–F,F–Cl,Cl–F,F–F,F–P,P–F,F–S,S–F,H–Br,Br–H,H–C,C–H,H–Cl,Cl–H,H–F,F–H,H–H,H–N,N–H,H–O,O–H,H–P,P–H,H–S,S–H,N–Br,Br–N,N–Cl,Cl–N,N–F,F–N,N–N,N–O,O–N,N–P,P–N,N–S,S–N,O–Br,Br–O,O–Cl,Cl–O,O–F,F–O,O–O,O–P,P–O,O–S,S–O,P–Br,Br–P,P–Cl,Cl–P,P–P,P–S,S–P,S–Br,Br–S,S–Cl,Cl–S,S–S
1545384,COc1ccc(OC)c(S(=O)(=O)Nc2ccccc2)c1,0.000,0.000,0.000,5.142,0.000,0.000,0.000,0.000,0.277,4.000,1.122,3.390,0.000,0.000,0.376,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.882,3.049,0.000,0.000,0.000,0.000,2.135,0.227,3.000,1.097,3.919,0.000,0.000,0.223,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,1.136,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.136,0.000,0.000,0.831,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545039,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc(I)cc1,0.000,0.000,0.000,5.217,0.215,3.000,0.000,0.000,0.303,4.000,0.808,3.684,0.000,0.000,0.278,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.235,2.236,0.202,2.000,0.000,0.000,1.251,0.214,2.000,0.942,2.684,0.000,0.000,0.345,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,1.342,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.316,0.000,0.000,1.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545487,Cc1ccc2occ(CC(=O)NCCc3ccccc3)c2c1,0.000,0.000,0.000,5.537,0.000,0.000,0.000,0.000,0.193,4.000,0.433,4.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.570,3.617,0.000,0.000,0.000,0.000,1.827,0.367,7.000,0.187,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545507,O.O=C(NS(=O)(=O)c1ccccc1)c1ccc(I)cc1,0.000,0.000,0.000,5.234,0.000,0.000,0.000,0.000,0.327,4.000,0.776,2.571,0.000,0.000,0.304,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.844,2.614,0.000,0.000,0.000,0.000,1.603,0.231,2.000,1.242,3.383,0.000,0.000,0.291,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,1.136,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,2.159,0.000,0.000,0.786,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545540,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1.Nc1ccc(C(=O)O)cc1,0.000,0.000,0.000,5.475,0.092,3.000,0.000,0.000,0.371,7.500,1.311,3.573,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.336,3.018,0.069,2.000,0.000,0.000,1.440,0.154,2.000,1.142,3.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545496,COc1ccc(N/C(=C\C(=O)c2ccccc2)C(=O)c2ccccc2)cc1,0.000,0.000,0.000,6.065,0.000,0.000,0.000,0.000,0.375,7.000,0.614,4.657,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,3.060,0.000,0.000,0.000,0.000,1.565,0.214,3.000,0.562,3.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.657,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545541,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1.O=C1CCCCN1,0.000,0.000,0.000,5.619,0.083,4.000,0.000,0.000,0.472,7.667,1.069,3.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.379,3.358,0.067,2.000,0.000,0.000,2.150,0.167,2.000,0.840,3.385,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.333,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545567,Cc1cccc2c1NC(=O)C2=O,0.000,0.000,0.000,5.725,0.000,0.000,0.000,0.000,0.792,6.000,0.653,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.600,2.697,0.000,0.000,0.000,0.000,1.415,0.125,1.000,0.731,2.714,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545040,CS/C(=C\C(=O)c1ccccc1Cl)C(=O)c1ccccc1Cl,0.000,0.000,0.000,5.756,0.587,5.000,0.000,0.000,0.000,0.000,0.571,5.000,0.000,0.000,0.250,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.995,2.129,0.292,2.000,0.000,0.000,1.516,0.000,0.000,0.540,3.000,0.000,0.000,0.218,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545537,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1.O=c1cccc[nH]1,0.000,0.000,0.000,5.331,0.137,3.000,0.000,0.000,0.563,7.000,0.913,3.595,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.221,2.869,0.095,2.000,0.000,0.000,1.463,0.140,1.500,1.114,3.478,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.429,0.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545539,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1.NC(=O)c1cccnc1,0.000,0.000,0.000,5.492,0.091,3.000,0.000,0.000,0.696,6.667,1.146,4.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.252,3.000,0.137,3.000,0.000,0.000,1.333,0.253,2.111,1.122,3.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.444,0.605,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545680,NC(=O)c1ccc(/N=C/c2cc(Cl)cc(Cl)c2O)cc1,0.000,0.000,0.000,5.887,0.377,3.000,0.000,0.000,0.707,3.923,0.573,3.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.398,2.725,0.414,2.000,0.000,0.000,0.987,0.745,3.229,0.644,2.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.692,1.600,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545648,OC1CSc2nc3ccccc3n2C1,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,1.100,5.500,0.400,4.000,0.000,0.000,0.395,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.870,2.857,0.000,0.000,0.000,0.000,2.224,0.297,1.500,0.562,5.000,0.000,0.000,0.250,2.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,2.000,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1544554,CC(C)(C)[Si](C)(C)C1=C2C(=C([Si](C)(C)C)c3ccccc32)c2ccccc21,0.000,0.000,0.000,5.737,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.485,3.306,0.000,0.000,0.000,0.000,2.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545681,NC(=O)c1ccc(/N=C/c2cc(Cl)cc(Cl)c2O)cc1,0.000,0.000,0.000,5.623,0.444,3.000,0.000,0.000,0.614,4.500,0.484,3.545,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.587,2.512,0.333,1.840,0.000,0.000,1.039,0.671,3.455,0.492,2.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,1.455,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545682,NC(=O)c1ccc(/N=C/c2cc(Cl)cc(Cl)c2O)cc1,0.000,0.000,0.000,5.566,0.460,3.250,0.000,0.000,0.654,4.500,0.504,3.619,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.476,2.531,0.286,1.700,0.000,0.000,1.194,0.721,3.455,0.577,2.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,1.435,0.000,0.000,0.000,0.000,0.000,0.000,0.810,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545685,NC(=O)c1ccc(/N=C/c2cc(I)cc(I)c2O)cc1,0.000,0.000,0.000,5.760,0.000,0.000,0.000,0.000,0.571,4.500,0.442,3.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.352,2.284,0.000,0.000,0.000,0.000,1.076,0.605,3.500,0.372,2.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,1.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545684,NC(=O)c1ccc(/N=C/c2cc(Br)cc(Br)c2O)cc1,0.000,0.394,3.000,5.676,0.000,0.000,0.000,0.000,0.699,3.923,0.562,3.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.414,2.000,3.131,2.545,0.000,0.000,0.000,0.000,0.987,0.745,3.229,0.644,2.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.692,1.600,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545784,O=C(O)c1ccc(Br)cc1Cl,1.000,0.400,3.000,5.400,0.600,4.000,0.000,0.000,0.000,0.000,0.875,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.432,2.000,2.782,1.676,0.410,2.000,0.000,0.000,0.438,0.000,0.000,1.621,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,1.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545548,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0.000,0.000,0.000,6.038,0.137,3.000,0.199,4.000,0.343,7.000,0.688,7.500,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,4.480,4.729,0.129,3.000,0.114,3.000,2.368,0.429,10.000,0.574,6.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545683,NC(=O)c1ccc(/N=C/c2cc(Cl)cc(Cl)c2O)cc1,0.000,0.000,0.000,5.557,0.397,3.000,0.000,0.000,0.654,4.500,0.504,3.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.476,2.536,0.229,1.500,0.000,0.000,1.188,0.726,3.500,0.574,2.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,1.435,0.000,0.000,0.000,0.000,0.000,0.000,0.810,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545832,CC(=O)Nc1nnc(S(N)(=O)=O)s1.O.O=C1CCCCCN1,0.000,0.000,0.000,3.250,0.000,0.000,0.000,0.000,1.381,2.500,0.762,1.231,0.000,0.000,0.516,1.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.500,5.000,0.000,0.000,0.000,0.000,2.225,0.656,2.429,0.866,3.000,0.000,0.000,0.200,2.000,0.000,0.000,0.000,0.000,0.000,0.000,1.286,1.714,1.571,0.000,0.000,1.000,2.200,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.077,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
1545830,CC(=O)Nc1nnc(S(N)(=O)=O)s1.O=c1cccc[nH]1,0.000,0.000,0.000,3.080,0.000,0.000,0.000,0.000,1.466,2.390,0.786,1.647,0.000,0.000,0.481,1.857,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.521,0.000,0.000,0.000,0.000,1.489,0.914,2.000,1.114,2.692,0.000,0.000,0.194,1.143,0.000,0.000,0.000,0.000,0.000,0.000,1.615,1.611,2.150,0.000,0.000,1.059,2.429,0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
1545831,CC(=O)Nc1nnc(S(N)(=O)=O)s1.O=c1cccc[nH]1.O=c1cccc[nH]1,0.000,0.000,0.000,3.333,0.000,0.000,0.000,0.000,1.258,3.000,0.750,2.000,0.000,0.000,0.320,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.610,2.972,0.000,0.000,0.000,0.000,1.615,0.671,1.871,1.094,3.692,0.000,0.000,0.108,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.929,1.643,2.000,0.000,0.000,0.833,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.455,0.000,0.000,0.800,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
1545835,CC(=O)Nc1nnc(S(N)(=O)=O)s1.NC(=O)c1cccnc1,0.000,0.000,0.000,3.333,0.000,0.000,0.000,0.000,1.571,2.750,0.857,1.769,0.000,0.000,0.400,1.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.865,2.312,0.000,0.000,0.000,0.000,1.519,1.095,2.400,0.857,2.500,0.000,0.000,0.222,1.333,0.000,0.000,0.000,0.000,0.000,0.000,1.250,1.250,1.857,0.000,0.000,0.769,2.333,0.000,0.000,0.000,0.000,0.000,0.000,0.571,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
1545237,CN1C(=O)Cc2ccccc2[C@@H](C(=O)O)[C@@H]1c1ccccc1.CN1C(=O)Cc2ccccc2[C@H](C(=O)O)[C@H]1c1ccccc1,0.000,0.000,0.000,6.738,0.000,0.000,0.000,0.000,0.489,9.000,0.640,3.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.016,3.835,0.000,0.000,0.000,0.000,1.993,0.315,5.000,0.696,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545837,CC(=O)Nc1nnc(S(N)(=O)=O)s1.COc1ccc[nH]c1=O.O,0.000,0.000,0.000,3.091,0.000,0.000,0.000,0.000,1.208,2.455,1.042,1.733,0.000,0.000,0.500,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.819,2.962,0.000,0.000,0.000,0.000,1.874,0.521,1.852,1.427,3.086,0.000,0.000,0.172,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.963,2.148,1.533,0.000,0.000,1.000,2.500,0.000,0.000,0.000,0.000,0.000,0.000,1.067,0.000,0.000,0.786,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
1545836,CC(=O)Nc1nnc(S(N)(=O)=O)s1.NC(=O)c1cccnc1.O=c1cccc[nH]1,0.000,0.000,0.000,3.636,0.000,0.000,0.000,0.000,1.529,3.353,0.600,2.000,0.000,0.000,0.267,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.604,2.897,0.000,0.000,0.000,0.000,1.523,1.134,2.500,0.816,3.091,0.000,0.000,0.093,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.833,1.333,2.091,0.000,0.000,0.667,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.364,0.000,0.000,0.800,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
1546044,O=c1ccc2ccccc2o1,0.000,0.000,0.000,5.681,0.000,0.000,0.000,0.000,0.000,0.000,0.842,4.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.917,2.622,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.922,2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1546045,O=c1ccc2ccccc2o1,0.000,0.000,0.000,5.588,0.000,0.000,0.000,0.000,0.000,0.000,0.867,4.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.571,2.395,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.184,3.611,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1546043,O=c1ccc2ccccc2o1,0.000,0.000,0.000,5.923,0.000,0.000,0.000,0.000,0.000,0.000,0.916,4.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.907,2.536,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.854,2.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1546047,O=c1ccc2ccccc2o1,0.000,0.000,0.000,6.862,0.000,0.000,0.000,0.000,0.000,0.000,0.957,3.714,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.603,2.189,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.883,2.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1546048,O=c1ccc2ccccc2o1,0.000,0.000,0.000,5.600,0.000,0.000,0.000,0.000,0.000,0.000,0.655,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.600,3.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1545834,CC(=O)Nc1nnc(S(N)(=O)=O)s1.Cc1cccc(=O)[nH]1,0.000,0.000,0.000,2.940,0.000,0.000,0.000,0.000,1.414,2.640,0.737,1.625,0.000,0.000,0.474,1.943,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.335,3.040,0.000,0.000,0.000,0.000,1.458,0.727,1.973,1.001,3.166,0.000,0.000,0.203,1.269,0.000,0.000,0.000,0.000,0.000,0.000,1.333,1.636,1.971,0.000,0.000,1.071,2.420,0.000,0.000,0.000,0.000,0.000,0.000,0.535,0.000,0.000,1.080,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
1545838,CC(=O)Nc1nnc(S(N)(=O)=O)s1.O=C1CCCCN1.O=C1CCCCN1,0.000,0.000,0.000,3.459,0.000,0.000,0.000,0.000,1.196,3.377,0.580,1.789,0.000,0.000,0.218,1.889,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.858,5.024,0.000,0.000,0.000,0.000,2.474,0.617,2.728,0.584,3.088,0.000,0.000,0.080,1.091,0.000,0.000,0.000,0.000,0.000,0.000,0.797,1.667,1.968,0.000,0.000,0.667,2.444,0.000,0.000,0.000,0.000,0.000,0.000,0.355,0.000,0.000,0.800,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
1545618,O=C(NC(=S)N[C@@H]1CCCC[C@H]1NC(=S)NC(=O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28)C12C3C4C5C1[Fe]45321678C2C1C6C7C28,0.000,0.000,0.000,5.085,0.000,0.000,0.000,0.000,0.620,4.466,0.289,4.000,0.000,0.000,0.124,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.913,4.160,0.000,0.000,0.000,0.000,1.146,0.422,3.355,0.087,1.504,0.000,0.000,0.182,3.220,0.000,0.000,0.000,0.000,0.000,0.000,1.443,1.000,2.000,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
